state_name,county_name,per_gop,per_dem
Maryland,Cecil County,0.622744484,0.355572949
Maryland,Charles County,0.287201195,0.698056432
Maryland,Dorchester County,0.550018828,0.430337643
Maryland,Frederick County,0.440498589,0.53729041
Maryland,Garrett County,0.770396046,0.210604018
Maryland,Harford County,0.549717771,0.428573369
Maryland,Howard County,0.266870354,0.713821667
Maryland,Kent County,0.483705773,0.496182495
Maryland,Montgomery County,0.191140342,0.792283914
Maryland,Prince George's County,0.087714112,0.896788703
Maryland,Queen Anne's County,0.623059277,0.356029123
Maryland,St. Mary's County,0.557039339,0.418113808
Maryland,Somerset County,0.567263023,0.419195414
Maryland,Talbot County,0.488660714,0.493839286
Maryland,Washington County,0.595822841,0.385779884
Maryland,Wicomico County,0.499053834,0.479695487
Maryland,Worcester County,0.588304242,0.397883866
Maryland,Baltimore city,0.107430913,0.877517581
Massachusetts,Barnstable County,0.367918316,0.611926697
Massachusetts,Berkshire County,0.253085814,0.72441331
Massachusetts,Bristol County,0.429219526,0.549189162
Massachusetts,Dukes County,0.205578997,0.774652289
Massachusetts,Essex County,0.343859358,0.634358159
Massachusetts,Franklin County,0.263807438,0.707270543
Massachusetts,Hampden County,0.400216338,0.577274415
Massachusetts,Hampshire County,0.253619724,0.721235715
Massachusetts,Middlesex County,0.262793703,0.714654921
Massachusetts,Nantucket County,0.261976458,0.717355598
Massachusetts,Norfolk County,0.307276901,0.670283209
Massachusetts,Plymouth County,0.40166395,0.575291904
Massachusetts,Suffolk County,0.174723218,0.806416226
Massachusetts,Worcester County,0.397392275,0.575831435
Michigan,Alcona County,0.686393884,0.303270565
Michigan,Alger County,0.586952288,0.399805258
Michigan,Allegan County,0.615998214,0.363851477
Michigan,Alpena County,0.629847931,0.353648473
Michigan,Antrim County,0.610432713,0.37322312
Michigan,Arenac County,0.671271657,0.314120711
Michigan,Baraga County,0.622398414,0.366204163
Michigan,Barry County,0.653697257,0.328561482
Michigan,Bay County,0.549765157,0.434019883
Michigan,Benzie County,0.538417618,0.446982055
Michigan,Berrien County,0.528277838,0.454460481
Michigan,Branch County,0.684846124,0.299912349
Michigan,Calhoun County,0.546517593,0.43570825
Michigan,Cass County,0.636346315,0.347915555
Michigan,Charlevoix County,0.578882353,0.408176471
Michigan,Cheboygan County,0.641920847,0.342639274
Michigan,Chippewa County,0.604436648,0.376209609
Michigan,Clare County,0.667096616,0.31932928
Michigan,Clinton County,0.523857232,0.458526404
Michigan,Crawford County,0.647118687,0.339905864
Michigan,Delta County,0.624267347,0.359519758
Michigan,Dickinson County,0.659195284,0.325176503
Michigan,Eaton County,0.49334409,0.485602135
Michigan,Emmet County,0.547213203,0.435696248
Michigan,Genesee County,0.44509674,0.538323842
Michigan,Gladwin County,0.677463535,0.309799356
Michigan,Gogebic County,0.55582407,0.431367811
Michigan,Grand Traverse County,0.506450595,0.476248194
Michigan,Gratiot County,0.632024232,0.349540422
Michigan,Hillsdale County,0.731578495,0.252619375
Michigan,Houghton County,0.5599741,0.418172989
Michigan,Huron County,0.689952309,0.297528723
Michigan,Ingham County,0.329025886,0.650689284
Michigan,Ionia County,0.641422139,0.338487812
Michigan,Iosco County,0.634236693,0.349190875
Michigan,Iron County,0.620456218,0.366887417
Michigan,Isabella County,0.503757353,0.478492978
Michigan,Jackson County,0.58473844,0.39493174
Michigan,Kalamazoo County,0.39632156,0.583682067
Michigan,Kalkaska County,0.699529633,0.282408278
Michigan,Kent County,0.459321193,0.520772422
Michigan,Keweenaw County,0.553628773,0.431599229
Michigan,Lake County,0.623183828,0.361339229
Michigan,Lapeer County,0.674050152,0.310923252
Michigan,Leelanau County,0.467489518,0.519399988
Michigan,Lenawee County,0.59008082,0.391341765
Michigan,Livingston County,0.605366214,0.379189406
Michigan,Luce County,0.702765745,0.280573142
Michigan,Mackinac County,0.613542409,0.375196009
Michigan,Macomb County,0.53389894,0.453143242
Michigan,Manistee County,0.567831309,0.416746281
Michigan,Marquette County,0.434780287,0.54634524
Michigan,Mason County,0.591744449,0.394341701
Michigan,Mecosta County,0.629334472,0.349841089
Michigan,Menominee County,0.643134458,0.341969733
Michigan,Midland County,0.562785968,0.416736146
Michigan,Missaukee County,0.759337521,0.224671616
Michigan,Monroe County,0.604833157,0.378379309
Michigan,Montcalm County,0.679891541,0.302406034
Michigan,Montmorency County,0.711410541,0.277673546
Michigan,Muskegon County,0.488267431,0.493784822
Michigan,Newaygo County,0.694395345,0.289917514
Michigan,Oakland County,0.422247151,0.562374432
Michigan,Oceana County,0.631534091,0.351136364
Michigan,Ogemaw County,0.693121693,0.291845133
Michigan,Ontonagon County,0.618897638,0.365091864
Michigan,Osceola County,0.72350081,0.260453809
Michigan,Oscoda County,0.71112023,0.275338531
Michigan,Otsego County,0.662713472,0.321428571
Michigan,Ottawa County,0.598439159,0.383716724
Michigan,Presque Isle County,0.639377618,0.348414123
Michigan,Roscommon County,0.643893994,0.343987215
Michigan,Saginaw County,0.49140275,0.49433462
Michigan,St. Clair County,0.642874988,0.34066889
Michigan,St. Joseph County,0.647832458,0.331010328
Michigan,Sanilac County,0.721464849,0.26579346
Michigan,Schoolcraft County,0.651211802,0.33487882
Michigan,Shiawassee County,0.590234574,0.391305456
Michigan,Tuscola County,0.688524034,0.295532413
Michigan,Van Buren County,0.552722525,0.430151294
Michigan,Washtenaw County,0.259257552,0.724359359
Michigan,Wayne County,0.302685986,0.683246798
Michigan,Wexford County,0.6616007,0.319155915
Minnesota,Aitkin County,0.624239401,0.359800499
Minnesota,Anoka County,0.496855048,0.477866927
Minnesota,Becker County,0.641100974,0.339621669
Minnesota,Beltrami County,0.503865393,0.472363471
Minnesota,Benton County,0.646091644,0.327044025
Minnesota,Big Stone County,0.626429052,0.354068594
Minnesota,Blue Earth County,0.464092536,0.508446368
Minnesota,Brown County,0.652681927,0.324769388
Minnesota,Carlton County,0.480681428,0.495753351
Minnesota,Carver County,0.512484743,0.463736231
Minnesota,Cass County,0.635354585,0.346765816
Minnesota,Chippewa County,0.642867947,0.336711541
Minnesota,Chisago County,0.633960081,0.34150998
Minnesota,Clay County,0.466608766,0.507366854
Minnesota,Clearwater County,0.716227698,0.267629567
Minnesota,Cook County,0.316079874,0.655806621
Minnesota,Cottonwood County,0.682004257,0.300311118
Minnesota,Crow Wing County,0.639135738,0.341672267
Minnesota,Dakota County,0.418052383,0.5572926
Minnesota,Dodge County,0.638631328,0.334700911
Minnesota,Douglas County,0.653796814,0.325594869
Minnesota,Faribault County,0.655926207,0.31981299
Minnesota,Fillmore County,0.601350795,0.374845565
Minnesota,Freeborn County,0.56950886,0.409620645
Minnesota,Goodhue County,0.56055315,0.412278251
Minnesota,Grant County,0.620963328,0.355774494
Minnesota,Hennepin County,0.272462231,0.704556668
Minnesota,Houston County,0.553671329,0.424213287
Minnesota,Hubbard County,0.632626302,0.344157347
Minnesota,Isanti County,0.680462142,0.294532701
Minnesota,Itasca County,0.573735929,0.406084108
Minnesota,Jackson County,0.678467091,0.299879704
Minnesota,Kanabec County,0.679290197,0.300151482
Minnesota,Kandiyohi County,0.617837121,0.361193136
Minnesota,Kittson County,0.585827965,0.381205002
Minnesota,Koochiching County,0.596792834,0.384137533
Minnesota,Lac qui Parle County,0.625742574,0.357920792
Minnesota,Lake County,0.471119134,0.506387115
Minnesota,Lake of the Woods County,0.707641196,0.278654485
Minnesota,Le Sueur County,0.640682602,0.3372577
Minnesota,Lincoln County,0.680898876,0.300802568
Minnesota,Lyon County,0.618862949,0.35941984
Minnesota,McLeod County,0.668131658,0.306358382
Minnesota,Mahnomen County,0.495659722,0.482638889
Minnesota,Marshall County,0.727752787,0.253275963
Minnesota,Martin County,0.679444091,0.30020892
Minnesota,Meeker County,0.691773228,0.285830438
Minnesota,Mille Lacs County,0.677513786,0.299816189
Minnesota,Morrison County,0.757797321,0.223284589
Minnesota,Mower County,0.518221763,0.460015508
Minnesota,Murray County,0.686887255,0.295955882
Minnesota,Nicollet County,0.471529412,0.503111111
Minnesota,Nobles County,0.642570281,0.336546185
Minnesota,Norman County,0.567567568,0.408020924
Minnesota,Olmsted County,0.434338239,0.541565903
Minnesota,Otter Tail County,0.653864117,0.328525509
Minnesota,Pennington County,0.622784114,0.352892676
Minnesota,Pine County,0.64095994,0.338666333
Minnesota,Pipestone County,0.719230769,0.26437247
Minnesota,Polk County,0.632615108,0.348787995
Minnesota,Pope County,0.62902307,0.352748505
Minnesota,Ramsey County,0.261425719,0.714987989
Minnesota,Red Lake County,0.662112933,0.314663024
Minnesota,Redwood County,0.696644133,0.284282955
Minnesota,Renville County,0.672613189,0.307086614
Minnesota,Rice County,0.489379589,0.487642213
Minnesota,Rock County,0.683778626,0.296946565
Minnesota,Roseau County,0.720223251,0.259826624
Minnesota,St. Louis County,0.41007772,0.566413734
Minnesota,Scott County,0.521480134,0.455181038
Minnesota,Sherburne County,0.651334244,0.324839963
Minnesota,Sibley County,0.693882381,0.286001657
Minnesota,Stearns County,0.60068368,0.375776507
Minnesota,Steele County,0.599015524,0.374716017
Minnesota,Stevens County,0.598623402,0.377974435
Minnesota,Swift County,0.638551897,0.34353938
Minnesota,Todd County,0.735686807,0.24786905
Minnesota,Traverse County,0.628755365,0.354613734
Minnesota,Wabasha County,0.621275623,0.357845005
Minnesota,Wadena County,0.719030871,0.263514394
Minnesota,Waseca County,0.637597459,0.33650977
Minnesota,Washington County,0.442267337,0.534607221
Minnesota,Watonwan County,0.596616035,0.382041915
Minnesota,Wilkin County,0.678717201,0.299125364
Minnesota,Winona County,0.486769955,0.490670887
Minnesota,Wright County,0.630541334,0.344915439
Minnesota,Yellow Medicine County,0.675470333,0.305354559
Mississippi,Adams County,0.413983574,0.575405189
Mississippi,Alcorn County,0.81070141,0.17595345
Mississippi,Amite County,0.624809213,0.363535452
Mississippi,Attala County,0.586277174,0.401041667
Mississippi,Benton County,0.598788444,0.391192917
Mississippi,Bolivar County,0.339585605,0.647328244
Mississippi,Calhoun County,0.701288855,0.288400303
Mississippi,Carroll County,0.687817704,0.303067485
Mississippi,Chickasaw County,0.51239568,0.467599411
Mississippi,Choctaw County,0.710295858,0.280473373
Mississippi,Claiborne County,0.135414327,0.847069391
Mississippi,Clarke County,0.64897568,0.340002396
Mississippi,Clay County,0.409660984,0.57260435
Mississippi,Coahoma County,0.277713492,0.709326545
Mississippi,Copiah County,0.484608824,0.501667054
Mississippi,Covington County,0.624693202,0.364528866
Mississippi,DeSoto County,0.609353688,0.370698248
Mississippi,Forrest County,0.54499606,0.43356974
Mississippi,Franklin County,0.654793907,0.331541219
Mississippi,George County,0.877892263,0.110086768
Mississippi,Greene County,0.824277854,0.166093535
Mississippi,Grenada County,0.556919132,0.433556186
Mississippi,Hancock County,0.769766665,0.214916257
Mississippi,Harrison County,0.617175246,0.365491333
Mississippi,Hinds County,0.250930722,0.734097873
Mississippi,Holmes County,0.168699938,0.811829945
Mississippi,Humphreys County,0.266889472,0.719980902
Mississippi,Issaquena County,0.455621302,0.525147929
Mississippi,Itawamba County,0.871790135,0.115370405
Mississippi,Jackson County,0.664463687,0.318089449
Mississippi,Jasper County,0.492107069,0.496568291
Mississippi,Jefferson County,0.135770903,0.850677576
Mississippi,Jefferson Davis County,0.407854499,0.579269274
Mississippi,Jones County,0.705393639,0.283041441
Mississippi,Kemper County,0.377641589,0.610101437
Mississippi,Lafayette County,0.551467144,0.428857374
Mississippi,Lamar County,0.725794012,0.257309122
Mississippi,Lauderdale County,0.574649779,0.414507772
Mississippi,Lawrence County,0.647574429,0.341544507
Mississippi,Leake County,0.568013907,0.423402868
Mississippi,Lee County,0.654190201,0.329405724
Mississippi,Leflore County,0.287248692,0.702102268
Mississippi,Lincoln County,0.689499346,0.299678915
Mississippi,Lowndes County,0.50599494,0.479851868
Mississippi,Madison County,0.551894914,0.433833319
Mississippi,Marion County,0.678448417,0.310562572
Mississippi,Marshall County,0.477953253,0.50897031
Mississippi,Monroe County,0.646854563,0.339950229
Mississippi,Montgomery County,0.574438755,0.417684128
Mississippi,Neshoba County,0.709897611,0.278156997
Mississippi,Newton County,0.686720974,0.301796055
Mississippi,Noxubee County,0.232166261,0.756412657
Mississippi,Oktibbeha County,0.454472037,0.519836463
Mississippi,Panola County,0.515510074,0.473488967
Mississippi,Pearl River County,0.814557699,0.172430994
Mississippi,Perry County,0.759878419,0.229989868
Mississippi,Pike County,0.488421659,0.498041475
Mississippi,Pontotoc County,0.803366488,0.181818182
Mississippi,Prentiss County,0.785039668,0.202021156
Mississippi,Quitman County,0.317745432,0.665840818
Mississippi,Rankin County,0.720331187,0.266746869
Mississippi,Scott County,0.584977662,0.403015637
Mississippi,Sharkey County,0.31516262,0.671094824
Mississippi,Simpson County,0.645939086,0.341539763
Mississippi,Smith County,0.775549418,0.215083463
Mississippi,Stone County,0.757044935,0.228738258
Mississippi,Sunflower County,0.289063307,0.700299494
Mississippi,Tallahatchie County,0.437181515,0.545598313
Mississippi,Tate County,0.664605755,0.319288604
Mississippi,Tippah County,0.797267868,0.191744209
Mississippi,Tishomingo County,0.867278889,0.115775664
Mississippi,Tunica County,0.259747546,0.723702665
Mississippi,Union County,0.817866435,0.17030671
Mississippi,Walthall County,0.592530188,0.398062342
Mississippi,Warren County,0.492258739,0.495915653
Mississippi,Washington County,0.294036061,0.693647712
Mississippi,Wayne County,0.626626925,0.360059613
Mississippi,Webster County,0.794335431,0.193076638
Mississippi,Wilkinson County,0.320581114,0.665617433
Mississippi,Winston County,0.553007356,0.437040242
Mississippi,Yalobusha County,0.561486693,0.425971245
Mississippi,Yazoo County,0.46279092,0.526386361
Missouri,Adair County,0.618264487,0.358421205
Missouri,Andrew County,0.74230179,0.240511509
Missouri,Atchison County,0.781449893,0.200426439
Missouri,Audrain County,0.724859287,0.253564728
Missouri,Barry County,0.796576484,0.18899859
Missouri,Barton County,0.850419615,0.138884318
Missouri,Bates County,0.781861292,0.198221695
Missouri,Benton County,0.77362092,0.207959534
Missouri,Bollinger County,0.863066377,0.125229895
Missouri,Boone County,0.423165364,0.548190001
Missouri,Buchanan County,0.611500014,0.36621905
Missouri,Butler County,0.803688412,0.181723094
Missouri,Caldwell County,0.793228279,0.191013629
Missouri,Callaway County,0.699405043,0.277079989
Missouri,Camden County,0.759869218,0.227658029
Missouri,Cape Girardeau County,0.717305972,0.266769353
Missouri,Carroll County,0.817920989,0.173250938
Missouri,Carter County,0.843427392,0.14384033
Missouri,Cass County,0.646199847,0.330905361
Missouri,Cedar County,0.82199176,0.16238102
Missouri,Chariton County,0.763132057,0.224840452
Missouri,Christian County,0.744158281,0.237207914
Missouri,Clark County,0.787271656,0.19976429
Missouri,Clay County,0.510061761,0.470067447
Missouri,Clinton County,0.714980723,0.265650817
Missouri,Cole County,0.660132705,0.321303753
Missouri,Cooper County,0.720091848,0.258208955
Missouri,Crawford County,0.79513351,0.192563565
Missouri,Dade County,0.828037837,0.159107446
Missouri,Dallas County,0.81507018,0.169908889
Missouri,Daviess County,0.792224511,0.190525232
Missouri,DeKalb County,0.790375878,0.192069393
Missouri,Dent County,0.838280594,0.147857743
Missouri,Douglas County,0.843008293,0.144695453
Missouri,Dunklin County,0.780785104,0.211152702
Missouri,Franklin County,0.707609302,0.270902326
Missouri,Gasconade County,0.784219813,0.201789766
Missouri,Gentry County,0.796542143,0.189255943
Missouri,Greene County,0.587817701,0.387061404
Missouri,Grundy County,0.807978364,0.180076628
Missouri,Harrison County,0.836078431,0.156078431
Missouri,Henry County,0.744153675,0.242668894
Missouri,Hickory County,0.780511811,0.207480315
Missouri,Holt County,0.843003413,0.144197952
Missouri,Howard County,0.697976027,0.277461191
Missouri,Howell County,0.814186833,0.172452648
Missouri,Iron County,0.783101045,0.205792683
Missouri,Jackson County,0.378784931,0.59823083
Missouri,Jasper County,0.718156717,0.257812054
Missouri,Jefferson County,0.660393213,0.3215924
Missouri,Johnson County,0.668626264,0.30089911
Missouri,Knox County,0.800646552,0.183189655
Missouri,Laclede County,0.817825079,0.1652298
Missouri,Lafayette County,0.717789615,0.261663642
Missouri,Lawrence County,0.804294479,0.179252649
Missouri,Lewis County,0.76861298,0.213588018
Missouri,Lincoln County,0.75317554,0.227424169
Missouri,Linn County,0.762105263,0.223508772
Missouri,Livingston County,0.779570688,0.208586232
Missouri,McDonald County,0.824861878,0.15878453
Missouri,Macon County,0.775465918,0.212024509
Missouri,Madison County,0.80779404,0.179333451
Missouri,Maries County,0.814830331,0.170506912
Missouri,Marion County,0.741211668,0.239416604
Missouri,Mercer County,0.866216976,0.124789207
Missouri,Miller County,0.821956539,0.164633654
Missouri,Mississippi County,0.743692178,0.247687132
Missouri,Moniteau County,0.802517483,0.182797203
Missouri,Monroe County,0.775912245,0.208417282
Missouri,Montgomery County,0.772443674,0.209012132
Missouri,Morgan County,0.784373682,0.202867988
Missouri,New Madrid County,0.75151766,0.241169978
Missouri,Newton County,0.777926469,0.204007607
Missouri,Nodaway County,0.694247519,0.288535548
Missouri,Oregon County,0.811261071,0.173555462
Missouri,Osage County,0.851255202,0.13840784
Missouri,Ozark County,0.83449692,0.154414784
Missouri,Pemiscot County,0.718700891,0.271695478
Missouri,Perry County,0.809629865,0.176158659
Missouri,Pettis County,0.7255231,0.25045886
Missouri,Phelps County,0.68930495,0.288227751
Missouri,Pike County,0.761904762,0.223393182
Missouri,Platte County,0.499820583,0.480341062
Missouri,Polk County,0.786838435,0.191446975
Missouri,Pulaski County,0.716834432,0.25928497
Missouri,Putnam County,0.840321898,0.152901313
Missouri,Ralls County,0.776404097,0.212822324
Missouri,Randolph County,0.746415937,0.231334947
Missouri,Ray County,0.714604428,0.266603741
Missouri,Reynolds County,0.828684051,0.160400243
Missouri,Ripley County,0.842416855,0.145046143
Missouri,St. Charles County,0.576991111,0.402142455
Missouri,St. Clair County,0.790426388,0.198712792
Missouri,Ste. Genevieve County,0.697946288,0.285729331
Missouri,St. Francois County,0.73246178,0.251607372
Missouri,St. Louis County,0.371878996,0.611713015
Missouri,Saline County,0.67663728,0.30468094
Missouri,Schuyler County,0.800997506,0.186034913
Missouri,Scotland County,0.785894207,0.194962217
Missouri,Scott County,0.775805725,0.211460446
Missouri,Shannon County,0.80962129,0.180655067
Missouri,Shelby County,0.804470939,0.176453055
Missouri,Stoddard County,0.85458613,0.135272185
Missouri,Stone County,0.799136069,0.189308855
Missouri,Sullivan County,0.798866856,0.19344395
Missouri,Taney County,0.778429878,0.202934451
Missouri,Texas County,0.836392517,0.15142958
Missouri,Vernon County,0.778590135,0.207551288
Missouri,Warren County,0.719642954,0.259565667
Missouri,Washington County,0.806940126,0.180924682
Missouri,Wayne County,0.848484848,0.143684031
Missouri,Webster County,0.792181508,0.190242863
Missouri,Worth County,0.792231256,0.194218609
Missouri,Wright County,0.852924345,0.133569875
Missouri,St. Louis city,0.159810079,0.819285268
Montana,Beaverhead County,0.692987105,0.284048755
Montana,Big Horn County,0.461329431,0.52069398
Montana,Blaine County,0.471286493,0.50978505
Montana,Broadwater County,0.774469124,0.203807664
Montana,Carbon County,0.629207154,0.340937896
Montana,Carter County,0.896990741,0.085648148
Montana,Cascade County,0.584555597,0.387514103
Montana,Chouteau County,0.635843981,0.333221251
Montana,Custer County,0.714771375,0.257351691
Montana,Daniels County,0.787968442,0.192307692
Montana,Dawson County,0.776927848,0.198883606
Montana,Deer Lodge County,0.446943365,0.52381926
Montana,Fallon County,0.873015873,0.109206349
Montana,Fergus County,0.74552136,0.229061399
Montana,Flathead County,0.635948754,0.336453251
Montana,Gallatin County,0.443257303,0.518047184
Montana,Garfield County,0.939729397,0.050430504
Montana,Glacier County,0.334101791,0.64018443
Montana,Golden Valley County,0.82306163,0.155069583
Montana,Granite County,0.675071361,0.303520457
Montana,Hill County,0.550960735,0.415065441
Montana,Jefferson County,0.652545477,0.320473691
Montana,Judith Basin County,0.773809524,0.204613095
Montana,Lake County,0.560688079,0.415974979
Montana,Lewis and Clark County,0.50391903,0.46470519
Montana,Liberty County,0.758079409,0.229916898
Montana,Lincoln County,0.738231038,0.241338214
Montana,McCone County,0.84751773,0.137411348
Montana,Madison County,0.685588091,0.289710453
Montana,Meagher County,0.75045045,0.232432432
Montana,Mineral County,0.713226687,0.267655092
Montana,Missoula County,0.366001723,0.602297669
Montana,Musselshell County,0.841027421,0.143353002
Montana,Park County,0.51859184,0.454467206
Montana,Petroleum County,0.849002849,0.111111111
Montana,Phillips County,0.811399832,0.174350377
Montana,Pondera County,0.678130217,0.301502504
Montana,Powder River County,0.853873239,0.13556338
Montana,Powell County,0.737089202,0.235367762
Montana,Prairie County,0.810483871,0.169354839
Montana,Ravalli County,0.670501982,0.307398183
Montana,Richland County,0.82787168,0.150914108
Montana,Roosevelt County,0.495531281,0.474180735
Montana,Rosebud County,0.656976744,0.316860465
Montana,Sanders County,0.739675902,0.237846315
Montana,Sheridan County,0.691133005,0.282758621
Montana,Silver Bow County,0.411377277,0.55197323
Montana,Stillwater County,0.777216513,0.201358648
Montana,Sweet Grass County,0.752248569,0.224448078
Montana,Teton County,0.705818674,0.272530447
Montana,Toole County,0.751766368,0.219971738
Montana,Treasure County,0.810869565,0.169565217
Montana,Valley County,0.733848315,0.241104869
Montana,Wheatland County,0.770599251,0.210674157
Montana,Wibaux County,0.862876254,0.128762542
Montana,Yellowstone County,0.60571933,0.366006132
Nebraska,Adams County,0.690658814,0.28852212
Nebraska,Antelope County,0.863243092,0.12615127
Nebraska,Arthur County,0.915492958,0.073943662
Nebraska,Banner County,0.882926829,0.104878049
Nebraska,Blaine County,0.883280757,0.110410095
Nebraska,Boone County,0.82468138,0.15511346
Nebraska,Box Butte County,0.772437753,0.202856591
Nebraska,Boyd County,0.875975716,0.117085863
Nebraska,Brown County,0.875521144,0.113758189
Nebraska,Buffalo County,0.70541354,0.269193268
Nebraska,Burt County,0.691503618,0.284910212
Nebraska,Butler County,0.787461094,0.194086261
Nebraska,Cass County,0.66219576,0.309931955
Nebraska,Cedar County,0.835468375,0.145116093
Nebraska,Chase County,0.873055695,0.113396889
Nebraska,Cherry County,0.871056662,0.11424196
Nebraska,Cheyenne County,0.800209864,0.179433368
Nebraska,Clay County,0.800449691,0.177627881
Nebraska,Colfax County,0.707461084,0.275093935
Nebraska,Cuming County,0.787912829,0.195461694
Nebraska,Custer County,0.849324212,0.131153012
Nebraska,Dakota County,0.57786282,0.403885782
Nebraska,Dawes County,0.711235137,0.262557632
Nebraska,Dawson County,0.710830246,0.27206363
Nebraska,Deuel County,0.843992248,0.136627907
Nebraska,Dixon County,0.757379176,0.211157963
Nebraska,Dodge County,0.650865134,0.328513866
Nebraska,Douglas County,0.433382675,0.546824707
Nebraska,Dundy County,0.883883884,0.105105105
Nebraska,Fillmore County,0.752712189,0.221123165
Nebraska,Franklin County,0.833526682,0.160092807
Nebraska,Frontier County,0.853472222,0.13125
Nebraska,Furnas County,0.83160323,0.153402537
Nebraska,Gage County,0.67265992,0.305836646
Nebraska,Garden County,0.850209205,0.134728033
Nebraska,Garfield County,0.867906977,0.12372093
Nebraska,Gosper County,0.798747764,0.192307692
Nebraska,Grant County,0.932835821,0.049751244
Nebraska,Greeley County,0.807631161,0.182034976
Nebraska,Hall County,0.664191351,0.315130877
Nebraska,Hamilton County,0.778781854,0.202060365
Nebraska,Harlan County,0.837655602,0.14626556
Nebraska,Hayes County,0.925093633,0.063670412
Nebraska,Hitchcock County,0.860449285,0.119128659
Nebraska,Holt County,0.861296731,0.123893805
Nebraska,Hooker County,0.850678733,0.133484163
Nebraska,Howard County,0.795772636,0.185089974
Nebraska,Jefferson County,0.703982777,0.273412271
Nebraska,Johnson County,0.68102288,0.290264693
Nebraska,Kearney County,0.783018868,0.194506104
Nebraska,Keith County,0.812098992,0.174839597
Nebraska,Keya Paha County,0.899810964,0.092627599
Nebraska,Kimball County,0.834044824,0.143009605
Nebraska,Knox County,0.792207792,0.192676176
Nebraska,Lancaster County,0.449045749,0.527211691
Nebraska,Lincoln County,0.764073186,0.215818086
Nebraska,Logan County,0.904444444,0.084444444
Nebraska,Loup County,0.814977974,0.165198238
Nebraska,McPherson County,0.910596026,0.056291391
Nebraska,Madison County,0.75737393,0.220615287
Nebraska,Merrick County,0.798458664,0.173517048
Nebraska,Morrill County,0.826035966,0.15089914
Nebraska,Nance County,0.786105033,0.196389497
Nebraska,Nemaha County,0.709319311,0.269062226
Nebraska,Nuckolls County,0.806339557,0.177594442
Nebraska,Otoe County,0.679374624,0.299458809
Nebraska,Pawnee County,0.749475157,0.2253324
Nebraska,Perkins County,0.855569948,0.12888601
Nebraska,Phelps County,0.829906169,0.150129766
Nebraska,Pierce County,0.864203694,0.11982027
Nebraska,Platte County,0.777515472,0.208001021
Nebraska,Polk County,0.795762418,0.184091699
Nebraska,Red Willow County,0.829970653,0.148752751
Nebraska,Richardson County,0.744789142,0.241396025
Nebraska,Rock County,0.884661118,0.099881094
Nebraska,Saline County,0.629289428,0.344194107
Nebraska,Sarpy County,0.540361565,0.428367969
Nebraska,Saunders County,0.715194346,0.261562623
Nebraska,Scotts Bluff County,0.707996638,0.271252182
Nebraska,Seward County,0.709910304,0.266681251
Nebraska,Sheridan County,0.857784431,0.127245509
Nebraska,Sherman County,0.778563015,0.202002356
Nebraska,Sioux County,0.880658436,0.098765432
Nebraska,Stanton County,0.809162717,0.168088468
Nebraska,Thayer County,0.774496644,0.209395973
Nebraska,Thomas County,0.882903981,0.105386417
Nebraska,Thurston County,0.507526882,0.482580645
Nebraska,Valley County,0.812393162,0.176068376
Nebraska,Washington County,0.691452509,0.286312737
Nebraska,Wayne County,0.727380952,0.243333333
Nebraska,Webster County,0.8054371,0.178571429
Nebraska,Wheeler County,0.87250996,0.11752988
Nebraska,York County,0.747165057,0.228195436
Nevada,Churchill County,0.727075252,0.236695112
Nevada,Clark County,0.443111125,0.536603223
Nevada,Douglas County,0.633846154,0.339076923
Nevada,Elko County,0.762097692,0.207447535
Nevada,Esmeralda County,0.821355236,0.151950719
Nevada,Eureka County,0.880039331,0.103244838
Nevada,Humboldt County,0.756273324,0.217346545
Nevada,Lander County,0.794936709,0.179385172
Nevada,Lincoln County,0.845053148,0.134914146
Nevada,Lyon County,0.691646273,0.280210331
Nevada,Mineral County,0.609421842,0.35503212
Nevada,Nye County,0.690676964,0.287177871
Nevada,Pershing County,0.74612069,0.235775862
Nevada,Storey County,0.663190824,0.313521029
Nevada,Washoe County,0.463072396,0.508158101
Nevada,White Pine County,0.778896773,0.196612497
Nevada,Carson City,0.54181378,0.428225562
New Hampshire,Belknap County,0.543494656,0.439341534
New Hampshire,Carroll County,0.485393123,0.500390719
New Hampshire,Cheshire County,0.404741438,0.5769805
New Hampshire,Coos County,0.521357696,0.462245886
New Hampshire,Grafton County,0.368686214,0.614569635
New Hampshire,Hillsborough County,0.452843663,0.529536011
New Hampshire,Merrimack County,0.441788023,0.539933472
New Hampshire,Rockingham County,0.481836506,0.50297824
New Hampshire,Strafford County,0.41352792,0.565869604
New Hampshire,Sullivan County,0.471968175,0.508140918
New Jersey,Atlantic County,0.459009141,0.525356605
New Jersey,Bergen County,0.410887843,0.57488736
New Jersey,Burlington County,0.388491805,0.581188644
New Jersey,Camden County,0.324726702,0.65899242
New Jersey,Cape May County,0.572350819,0.413253241
New Jersey,Cumberland County,0.462676788,0.523244107
New Jersey,Essex County,0.218571085,0.772694759
New Jersey,Gloucester County,0.480475979,0.499858751
New Jersey,Hudson County,0.262311445,0.724480751
New Jersey,Hunterdon County,0.509642979,0.465992701
New Jersey,Mercer County,0.290626818,0.692001423
New Jersey,Middlesex County,0.381869192,0.602226357
New Jersey,Monmouth County,0.506905574,0.479111499
New Jersey,Morris County,0.46901305,0.511373568
New Jersey,Ocean County,0.635280937,0.348526314
New Jersey,Passaic County,0.410150225,0.57547809
